ID,n,Result vector,Average Runtime [ms],Number of steps,Epsilon,Number of unsatisfied clauses,Best configuration found at,Result Label
292,50,"0 0 0 1 1 1 0 1 0 0 0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 1 1 1 0 1 0 1 0 0 1 1 0 0 1 1 0 1 1 1 1 1 ",9.4285,1100,0,0,913,0.6;50M
293,50,"1 1 1 1 1 1 0 1 0 1 0 1 0 1 1 0 0 1 1 1 1 1 0 1 1 1 0 0 0 1 1 1 0 1 0 1 1 1 1 0 1 1 1 0 0 1 1 1 1 1 ",7.3767,900,0,0,702,0.6;50M
294,50,"1 1 1 1 0 1 1 1 0 0 1 1 1 0 1 1 1 0 1 1 1 1 0 1 0 0 1 0 0 0 0 0 0 0 1 1 1 0 1 1 0 1 0 1 0 0 1 0 1 1 ",7.6877,900,0,0,740,0.6;50M
295,50,"0 1 0 1 1 0 1 1 0 0 1 1 0 1 1 1 1 1 0 0 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 0 0 1 1 0 1 1 1 1 1 1 0 1 1 0 ",8.9199,1050,0,0,985,0.6;50M
296,50,"1 1 1 1 1 0 1 1 1 0 1 1 1 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 ",11.1387,1250,0,0,1099,0.6;50M
297,50,"1 1 1 0 1 1 0 1 0 0 1 1 0 0 0 1 1 1 1 1 0 1 1 1 0 0 1 1 1 0 1 1 1 0 0 1 0 1 1 0 1 1 1 0 1 1 1 1 0 0 ",9.8053,1100,0,0,741,0.6;50M
298,50,"1 0 1 0 0 1 0 1 1 0 1 1 1 1 0 1 0 1 0 1 0 1 0 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0 ",9.8785,1100,0,0,1075,0.6;50M
299,50,"0 1 0 0 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 0 1 1 0 1 1 1 0 0 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 ",8.8894,1000,0,0,846,0.6;50M
3,50,"1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 1 1 0 1 0 0 1 1 1 0 0 1 0 1 1 1 1 1 0 0 1 0 1 0 1 1 1 0 0 1 0 1 1 0 ",7.4884,900,0,0,539,0.6;50M
30,50,"0 1 1 0 1 1 1 1 1 0 0 1 1 0 1 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 0 0 1 0 1 0 1 1 1 0 0 1 0 1 1 1 1 1 1 ",9.8948,1100,0,0,1045,0.6;50M
300,50,"1 1 1 1 0 1 1 1 0 1 0 0 0 0 1 1 1 0 1 1 0 1 1 0 0 0 1 1 0 0 1 0 1 1 1 0 1 1 1 1 0 0 1 1 0 1 1 1 1 0 ",8.7567,1000,0,0,943,0.6;50M
301,50,"1 0 1 1 1 1 0 1 1 1 0 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1 0 0 1 1 1 0 1 0 1 0 0 0 1 1 ",7.1265,850,0,0,770,0.6;50M
302,50,"1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 1 1 0 1 0 1 1 1 0 0 1 0 1 1 0 1 1 1 0 1 1 0 ",9.1519,1050,0,0,1041,0.6;50M
303,50,"1 1 0 0 1 1 0 0 1 1 1 0 1 1 1 0 1 1 0 1 0 1 0 1 0 1 1 0 1 0 0 0 0 1 1 1 0 0 1 0 1 1 1 0 1 0 1 0 1 1 ",9.1317,1050,0,0,849,0.6;50M
304,50,"0 1 1 1 0 0 0 0 0 1 0 0 1 0 1 0 1 0 0 1 1 0 1 0 1 1 1 0 1 0 1 1 0 0 1 0 1 0 0 1 1 1 1 1 0 1 1 1 1 1 ",8.8803,1050,0,0,425,0.6;50M
305,50,"1 1 1 0 0 1 0 1 1 1 0 0 1 0 1 0 1 0 0 0 1 0 0 1 0 1 0 1 0 1 0 1 1 1 0 0 1 0 0 1 1 0 0 1 1 1 1 1 1 1 ",8.0645,950,0,0,866,0.6;50M
306,50,"0 1 0 1 0 1 0 0 1 1 1 1 0 1 1 1 1 1 1 0 1 0 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 0 1 1 1 1 0 1 0 1 1 0 1 1 ",10.2368,1150,0,0,1096,0.6;50M
307,50,"1 1 0 0 0 0 1 1 1 1 0 1 0 1 1 0 1 1 1 1 1 0 1 1 0 1 0 0 1 0 0 1 1 1 1 1 0 0 0 1 0 1 1 0 0 1 0 1 1 0 ",9.0223,1050,0,0,881,0.6;50M
308,50,"1 1 1 0 0 0 1 0 1 1 0 1 1 0 1 0 0 1 1 0 0 0 0 0 1 0 1 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 0 1 1 0 0 1 1 1 ",8.4965,1000,0,0,969,0.6;50M
309,50,"1 0 1 1 1 0 1 1 0 0 1 0 0 1 1 0 0 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 ",10.5069,1200,0,0,826,0.6;50M
31,50,"1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 0 ",10.8069,1200,0,0,1004,0.6;50M
310,50,"1 0 1 1 1 0 1 1 0 0 1 1 0 0 0 1 1 1 0 0 0 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 0 0 1 1 1 0 1 0 0 0 1 ",8.5966,1000,0,0,915,0.6;50M
311,50,"0 1 1 0 1 1 0 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 0 1 0 1 1 1 1 1 1 1 0 ",10.2894,1150,0,0,692,0.6;50M
312,50,"1 1 1 0 1 0 1 1 1 1 1 0 0 0 1 0 0 0 0 1 1 1 0 0 1 1 1 0 0 1 1 0 1 1 0 0 1 0 1 1 1 0 0 0 0 1 1 1 0 1 ",8.8614,1050,0,0,260,0.6;50M
313,50,"0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0 0 1 1 0 1 1 0 0 1 1 1 1 1 0 1 0 1 1 1 1 0 0 0 0 0 1 1 1 0 1 ",8.879,1050,0,0,703,0.6;50M
314,50,"1 0 1 0 1 0 1 1 1 0 1 0 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 0 0 1 0 1 1 1 1 0 0 1 1 1 0 ",9.7971,1150,0,0,1033,0.6;50M
315,50,"0 0 1 0 1 1 0 0 1 1 1 1 0 1 1 0 1 0 0 1 1 1 0 1 1 1 0 1 0 0 1 1 0 0 0 0 1 0 1 1 0 1 1 1 0 0 1 1 1 1 ",10.0234,1150,0,0,506,0.6;50M
316,50,"1 0 1 0 1 1 1 0 1 1 1 1 0 0 1 1 0 1 1 0 1 1 1 1 1 1 1 0 0 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 ",8.4325,1000,0,0,914,0.6;50M
317,50,"1 1 0 1 0 0 1 1 0 0 1 0 1 1 1 0 1 0 1 1 1 1 1 1 0 0 1 1 1 1 0 0 1 1 0 1 0 1 1 1 0 1 0 1 1 1 1 0 0 1 ",10.545,1200,0,0,1055,0.6;50M
318,50,"1 0 1 0 1 1 0 1 1 0 0 1 1 0 0 1 0 1 1 1 1 0 1 1 0 1 1 0 1 0 1 0 1 1 1 1 0 1 1 0 1 0 0 1 0 0 1 1 0 1 ",9.1443,1050,0,0,941,0.6;50M
319,50,"1 1 1 0 0 0 1 1 0 0 1 1 1 0 0 0 1 1 0 1 0 1 1 0 0 1 0 1 1 0 1 0 1 0 1 1 0 0 1 1 1 0 1 0 1 0 0 1 0 1 ",8.1128,950,0,0,904,0.6;50M
32,50,"0 1 1 0 1 0 0 0 1 1 1 0 0 0 1 0 0 1 0 1 1 0 0 0 0 1 1 1 1 1 0 1 0 1 1 0 0 0 1 1 0 0 1 0 0 0 1 0 1 1 ",9.181,1050,0,0,724,0.6;50M
320,50,"1 1 0 0 1 0 0 1 1 1 0 1 1 0 1 0 1 1 1 1 0 1 1 1 0 1 1 0 1 0 0 1 1 0 1 1 0 1 0 1 1 0 0 0 1 0 1 0 1 0 ",9.131,1050,0,0,933,0.6;50M
321,50,"1 1 0 1 0 1 0 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 0 0 1 0 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 0 1 1 0 1 1 1 1 0 ",9.1488,1050,0,0,1032,0.6;50M
322,50,"1 0 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 0 1 0 1 0 0 0 0 1 1 0 1 1 1 0 1 0 1 1 1 1 0 1 1 0 0 0 1 1 0 0 0 0 ",9.7704,1100,0,0,1094,0.6;50M
323,50,"0 0 1 1 0 1 1 0 0 1 0 1 0 1 1 1 1 0 1 1 1 1 1 1 0 0 1 0 1 0 0 0 1 1 1 1 0 1 0 0 1 0 0 0 1 0 0 1 1 1 ",9.5346,1100,0,0,1057,0.6;50M
324,50,"1 0 1 1 0 0 1 1 0 1 1 0 1 1 0 1 0 0 0 0 1 1 0 0 1 1 1 0 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 0 ",8.0361,900,0,0,650,0.6;50M
325,50,"0 1 0 1 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 0 1 0 1 0 0 0 1 1 0 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 0 1 1 0 ",8.7594,1050,0,0,998,0.6;50M
326,50,"0 0 1 1 1 0 0 0 0 1 1 1 0 1 1 0 1 1 0 1 1 0 0 1 0 1 1 1 0 1 1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 1 0 1 ",8.9243,1050,0,0,937,0.6;50M
327,50,"1 1 1 0 1 1 1 0 1 0 1 0 1 1 1 0 1 1 1 0 1 0 0 1 0 1 1 1 0 0 1 0 0 1 0 1 1 0 1 0 0 1 1 1 1 0 1 0 0 1 ",11.5916,1150,0,0,1011,0.6;50M
328,50,"1 1 1 1 1 1 1 0 0 0 1 1 1 0 1 1 0 1 1 1 1 0 1 0 1 1 0 0 1 0 1 0 1 1 1 0 1 0 1 0 1 0 1 0 1 1 0 1 1 1 ",10.2443,1150,0,0,1038,0.6;50M
329,50,"0 0 1 0 1 0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 0 0 1 0 1 1 1 1 0 0 1 0 1 1 1 1 1 0 1 ",9.0219,1050,0,0,592,0.6;50M
33,50,"1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 1 0 1 1 0 1 1 0 0 1 1 0 1 0 0 0 1 1 1 1 1 0 1 0 ",7.7501,900,0,0,666,0.6;50M
330,50,"1 0 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 0 1 0 1 0 1 0 1 0 0 0 0 0 0 1 0 1 1 1 1 1 1 0 1 1 1 0 1 0 1 0 0 ",9.6226,1100,0,0,1084,0.6;50M
331,50,"1 1 1 1 1 1 1 0 1 0 1 0 0 1 1 1 0 1 1 1 1 1 0 1 0 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 ",9.2817,1050,0,0,796,0.6;50M
332,50,"1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 0 1 1 0 0 0 0 1 0 1 0 0 0 1 1 1 0 0 1 0 0 0 0 1 0 1 ",9.8459,1100,0,0,1088,0.6;50M
333,50,"1 1 1 1 1 1 1 0 0 0 1 0 0 0 0 1 1 0 1 0 1 1 1 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 1 0 1 0 1 0 0 0 0 1 0 1 ",7.6678,900,0,0,181,0.6;50M
334,50,"1 1 0 1 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1 0 0 1 1 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1 0 1 1 0 1 ",10.3676,1150,0,0,853,0.6;50M
335,50,"0 1 0 1 0 1 1 0 1 1 0 1 1 1 0 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 0 0 1 1 1 0 1 0 0 1 0 1 0 1 1 1 0 0 0 1 ",9.2693,1100,0,0,1078,0.6;50M
336,50,"0 1 0 1 1 0 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 0 1 0 1 1 0 1 1 0 1 0 0 1 0 0 1 0 1 1 1 0 0 1 1 0 0 ",10.1251,1150,0,0,1091,0.6;50M
337,50,"1 0 1 1 0 1 1 0 1 0 1 0 1 0 1 1 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 0 0 1 0 1 ",10.61,1200,0,0,1175,0.6;50M
338,50,"1 1 0 1 1 0 1 1 1 0 1 0 0 0 0 1 1 1 1 0 1 0 1 0 1 1 0 1 1 1 0 1 0 0 0 1 0 1 1 1 1 1 0 0 1 1 0 0 0 1 ",8.301,950,0,0,778,0.6;50M
339,50,"1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 0 0 1 0 0 0 1 0 1 1 1 1 1 1 1 0 ",8.8114,1050,0,0,992,0.6;50M
34,50,"1 1 1 1 1 1 1 1 0 1 0 1 1 0 1 0 1 1 1 1 1 1 1 0 1 1 0 1 1 0 0 0 1 0 0 0 0 1 0 1 1 0 1 1 1 1 1 0 0 0 ",9.5964,1150,0,0,1097,0.6;50M
340,50,"1 1 0 1 1 0 1 1 1 0 1 1 0 1 0 1 1 1 0 0 0 1 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 0 0 1 0 ",10.8021,1200,0,0,1097,0.6;50M
341,50,"1 1 1 1 1 1 0 0 1 1 0 1 1 1 1 0 1 1 0 0 1 0 1 1 1 1 1 1 0 1 0 1 0 0 0 1 1 0 1 1 1 1 1 1 1 0 0 1 0 1 ",9.0067,1050,0,0,986,0.6;50M
342,50,"1 0 1 1 1 0 1 0 0 1 1 0 0 1 1 1 0 1 0 1 1 1 0 0 1 1 0 1 0 1 0 1 0 1 0 1 1 1 1 0 0 1 1 0 1 1 1 1 0 0 ",10.056,1150,0,0,957,0.6;50M
343,50,"1 1 1 0 1 0 0 1 1 0 0 1 0 1 0 1 0 1 1 1 0 1 0 1 1 0 1 0 1 0 1 1 1 1 1 0 1 1 1 1 0 0 1 1 0 1 0 1 0 0 ",10.2539,1150,0,0,1001,0.6;50M
344,50,"0 1 1 1 1 1 1 0 1 1 1 1 0 0 0 1 0 1 0 0 1 1 0 1 0 0 1 0 1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 0 0 0 0 1 1 1 ",8.8038,1050,0,0,1034,0.6;50M
345,50,"0 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1 1 0 1 1 0 0 0 1 1 0 0 1 1 0 1 1 0 0 1 1 1 1 1 1 0 ",9.8409,1150,0,0,696,0.6;50M
346,50,"1 0 1 0 1 1 1 0 1 0 1 0 1 1 0 1 0 1 1 0 0 0 1 1 1 1 0 1 1 1 0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 1 1 0 0 1 ",10.0892,1150,0,0,1140,0.6;50M
347,50,"0 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 0 0 0 1 0 1 1 1 0 1 1 1 0 1 1 1 0 1 0 1 0 1 0 1 0 0 1 1 1 1 1 0 1 ",8.9962,1050,0,0,1004,0.6;50M
348,50,"1 1 1 1 0 0 1 1 0 0 1 0 1 0 1 1 0 0 1 1 1 1 0 1 0 1 0 1 1 0 0 1 0 1 0 1 1 1 1 0 1 0 1 1 0 1 1 1 1 1 ",9.6899,1100,0,0,618,0.6;50M
349,50,"1 1 1 1 1 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 0 1 1 1 0 1 1 0 1 1 1 1 0 1 0 1 1 1 1 0 0 1 0 0 0 1 0 1 1 1 ",8.9136,1050,0,0,951,0.6;50M
35,50,"0 1 1 1 1 1 0 1 1 0 0 0 1 1 0 1 0 1 0 1 0 0 0 1 0 0 0 1 1 1 0 0 0 1 0 0 1 1 1 0 1 0 1 1 1 0 1 1 0 1 ",8.9527,1050,0,0,307,0.6;50M
350,50,"1 0 1 0 1 0 1 1 0 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1 0 1 0 1 0 0 1 1 0 1 1 0 0 1 1 1 0 1 1 0 1 1 0 0 1 0 ",9.0148,1000,0,0,841,0.6;50M
351,50,"0 0 0 0 0 0 1 1 1 1 0 1 0 1 0 0 1 1 1 1 0 1 0 1 0 0 1 1 0 1 1 0 1 1 1 0 1 1 1 0 1 0 0 1 1 1 0 1 0 0 ",10.1009,1150,0,0,770,0.6;50M
352,50,"1 1 1 0 1 0 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 0 1 ",9.5618,1100,0,0,907,0.6;50M
353,50,"1 0 1 1 0 1 1 0 1 0 1 0 0 1 0 1 0 0 1 1 1 0 0 0 0 1 0 1 0 1 0 1 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 1 ",9.0248,1050,0,0,1002,0.6;50M
354,50,"1 1 1 1 0 1 0 1 1 1 1 0 1 1 0 1 1 0 0 1 0 1 1 0 1 1 1 1 0 0 0 1 1 1 0 1 0 1 1 0 0 0 0 1 0 1 0 1 0 1 ",9.1033,1050,0,0,1035,0.6;50M
355,50,"0 1 1 1 0 1 1 0 0 1 1 1 1 1 0 0 0 0 0 1 1 0 1 0 1 1 1 0 0 0 1 0 1 1 1 1 1 0 1 1 1 0 1 0 1 0 1 0 1 1 ",10.425,1150,0,0,1133,0.6;50M
356,50,"1 1 1 1 0 1 1 1 1 0 0 1 1 0 1 1 1 0 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 0 1 0 0 1 1 1 1 0 1 0 0 1 1 ",10.5585,1200,0,0,1054,0.6;50M
357,50,"0 0 1 0 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1 1 0 1 1 1 0 1 0 1 0 1 0 1 1 0 1 0 0 1 1 1 1 ",10.7856,1150,0,0,1136,0.6;50M
358,50,"1 1 0 0 1 0 1 0 0 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1 0 0 1 0 1 0 1 1 0 0 0 1 0 0 0 0 ",8.7109,1050,0,0,944,0.6;50M
359,50,"0 1 1 0 1 1 1 0 0 1 1 0 1 1 1 1 1 0 0 1 1 0 1 0 1 0 1 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 ",10.3264,1150,0,0,1075,0.6;50M
36,50,"0 1 1 0 1 1 0 1 0 1 0 1 0 1 1 1 0 1 1 0 1 1 1 1 0 1 0 0 1 1 1 0 0 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 0 0 ",9.9104,1100,0,0,433,0.6;50M
360,50,"1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 0 0 1 0 0 0 0 1 1 1 0 0 0 1 1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 0 1 1 ",9.9686,1100,0,0,1074,0.6;50M
361,50,"1 0 1 0 1 0 1 1 0 0 1 0 1 0 1 0 1 1 1 0 0 0 0 1 1 0 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 ",9.0619,1050,0,0,993,0.6;50M
362,50,"1 1 1 1 0 1 0 1 1 0 1 1 0 1 0 1 1 1 0 1 0 1 1 0 1 0 0 1 1 0 1 1 0 1 1 1 1 0 0 1 1 1 1 1 1 0 1 1 1 1 ",9.6201,1100,0,0,546,0.6;50M
363,50,"1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 0 1 1 1 1 1 1 1 0 0 0 1 0 1 1 0 1 0 1 1 1 1 0 0 0 0 1 1 0 1 0 0 ",9.149,1050,0,0,996,0.6;50M
364,50,"0 1 1 1 1 1 0 1 1 0 0 1 0 1 1 1 0 1 0 1 0 1 1 1 0 0 1 1 0 0 1 1 0 0 1 0 0 1 1 1 0 1 1 1 1 1 1 0 1 0 ",9.3364,1050,0,0,947,0.6;50M
365,50,"0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 0 0 1 1 0 1 0 1 1 0 1 1 0 1 0 1 0 1 1 1 0 0 0 1 ",9.3067,1050,0,0,1049,0.6;50M
366,50,"1 0 0 1 1 1 1 1 1 0 1 1 0 1 1 0 0 1 1 0 1 0 0 1 1 0 1 0 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 1 1 0 0 1 0 0 ",8.4927,950,0,0,902,0.6;50M
367,50,"1 1 0 1 0 1 0 0 1 0 0 0 1 0 1 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1 0 1 1 0 1 0 1 1 1 1 0 1 1 1 1 0 1 0 0 1 ",9.283,1050,0,0,989,0.6;50M
368,50,"1 0 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 0 0 1 1 0 1 1 1 0 1 1 1 1 0 0 0 1 1 1 0 1 0 1 1 0 1 1 1 0 1 1 0 1 ",9.6469,1100,0,0,1004,0.6;50M
369,50,"1 0 1 0 0 1 1 0 1 1 1 0 0 0 1 0 1 1 0 0 1 0 1 1 1 1 0 0 1 0 1 0 1 0 0 0 0 1 1 1 1 1 1 1 0 1 0 1 0 0 ",8.3592,950,0,0,889,0.6;50M
37,50,"1 1 1 0 0 0 1 1 0 0 1 1 0 1 1 1 0 0 0 1 1 1 0 0 1 1 1 1 0 1 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 1 0 1 1 0 ",9.1836,1050,0,0,818,0.6;50M
370,50,"1 0 1 1 1 0 0 1 0 1 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 0 1 0 1 0 1 1 0 1 1 0 0 0 1 1 0 1 1 1 1 0 1 1 0 0 ",10.6487,1150,0,0,1103,0.6;50M
371,50,"1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 0 1 1 1 0 1 1 1 1 1 0 1 1 0 0 1 0 1 0 1 1 0 0 1 1 0 1 ",8.159,950,0,0,923,0.6;50M
372,50,"1 1 0 0 0 0 1 1 1 0 1 1 1 0 1 0 1 1 0 1 0 1 0 0 1 1 1 0 0 0 0 1 0 0 1 1 0 1 0 0 1 1 1 1 1 0 1 1 1 1 ",8.971,1000,0,0,446,0.6;50M
373,50,"0 0 1 1 1 0 0 1 0 1 0 1 0 1 0 1 1 1 0 0 1 1 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 0 1 0 1 1 1 1 0 1 0 1 0 ",9.6667,1050,0,0,789,0.6;50M
374,50,"1 1 0 1 1 1 0 0 1 1 0 1 0 1 1 1 0 1 0 0 1 1 0 1 0 1 1 0 1 1 0 1 1 1 1 1 0 0 1 0 1 0 1 0 1 1 0 1 1 1 ",9.4242,1050,0,0,1048,0.6;50M
375,50,"1 1 1 0 1 1 1 1 1 1 0 1 0 0 1 1 1 1 0 0 1 1 1 0 1 1 1 1 0 1 1 0 0 0 0 1 0 1 1 1 0 0 1 0 0 0 0 0 1 0 ",8.8083,1000,0,0,987,0.6;50M
376,50,"1 0 1 0 0 1 0 1 1 1 0 0 1 0 0 0 1 1 0 1 0 1 0 1 0 1 1 1 0 0 1 0 1 1 1 1 1 0 1 1 0 0 0 1 0 1 1 1 1 1 ",7.8068,900,0,0,724,0.6;50M
377,50,"0 0 1 1 1 1 0 1 0 1 1 0 0 0 1 0 1 0 0 0 0 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 0 0 ",8.9051,1000,0,0,768,0.6;50M
378,50,"1 1 1 0 0 0 1 0 1 1 1 1 1 0 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 0 1 1 0 1 1 0 1 1 0 1 ",9.7119,1100,0,0,630,0.6;50M
379,50,"0 1 0 1 1 1 1 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 0 0 1 1 1 0 0 1 1 0 1 0 1 1 0 0 1 1 1 0 1 0 1 1 1 1 1 1 ",9.8859,1100,0,0,1081,0.6;50M
38,50,"0 1 0 0 0 1 1 1 1 0 1 0 0 1 1 0 1 0 1 1 0 1 1 0 0 1 1 0 1 0 1 0 1 0 1 1 1 0 1 1 0 0 0 1 0 0 0 0 1 1 ",10.553,1150,0,0,922,0.6;50M
380,50,"0 1 1 1 1 1 1 1 1 0 1 0 0 1 0 1 1 1 0 1 1 1 1 1 0 1 0 1 0 1 1 1 0 1 1 1 1 0 0 0 1 0 1 0 1 1 1 1 1 0 ",9.0051,1000,0,0,984,0.6;50M
381,50,"0 1 1 0 1 1 0 1 1 0 1 1 0 0 0 1 0 1 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 0 0 1 1 1 0 0 1 1 0 0 1 1 0 1 1 1 ",8.9206,1000,0,0,805,0.6;50M
382,50,"0 1 1 1 0 1 1 0 1 0 1 1 0 0 1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 1 1 1 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 ",8.6167,1000,0,0,607,0.6;50M
383,50,"0 1 0 1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 0 1 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1 0 0 1 1 1 0 1 1 1 0 1 1 0 ",7.0031,800,0,0,784,0.6;50M
384,50,"1 1 1 0 1 0 0 0 0 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 0 1 1 1 0 1 1 0 0 1 1 1 0 1 0 1 ",9.568,1050,0,0,642,0.6;50M
385,50,"1 1 0 1 0 1 0 1 0 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1 0 1 0 1 0 1 0 1 0 1 1 1 1 1 1 0 1 1 0 1 0 1 0 0 1 0 ",10.4402,1150,0,0,1049,0.6;50M
386,50,"0 1 0 1 1 1 1 0 1 1 0 1 1 0 1 0 1 1 1 0 0 1 0 0 0 1 0 0 0 1 1 1 0 0 1 1 1 0 1 1 1 0 1 0 1 1 0 0 1 1 ",9.5276,1050,0,0,632,0.6;50M
387,50,"0 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 0 1 1 0 1 0 0 1 1 0 0 1 1 0 1 1 0 1 1 0 0 1 0 1 1 1 1 0 1 0 1 1 1 ",8.895,1000,0,0,844,0.6;50M
388,50,"1 0 0 1 0 1 0 0 1 0 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 0 0 1 1 1 0 1 0 0 1 1 0 0 1 1 1 1 0 1 1 1 1 ",10.204,1150,0,0,1144,0.6;50M
389,50,"1 0 0 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 0 0 0 1 1 0 1 1 1 1 1 0 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 0 0 0 1 0 ",9.8474,1100,0,0,1041,0.6;50M
